"province","date_report","cases","cumulative_cases"
"Repatriated","13-03-2020",1,2
"Repatriated","14-03-2020",2,4
"Repatriated","15-03-2020",0,4
"Repatriated","16-03-2020",4,8
"Repatriated","17-03-2020",1,9
"Repatriated","18-03-2020",0,9
"Repatriated","19-03-2020",1,10
"Repatriated","20-03-2020",2,12
"Repatriated","21-03-2020",1,13
"Repatriated","22-03-2020",0,13
"Repatriated","23-03-2020",0,13
"Repatriated","24-03-2020",0,13
"Repatriated","25-03-2020",0,13
"Repatriated","26-03-2020",0,13
"Repatriated","27-03-2020",0,13
"Repatriated","28-03-2020",0,13
"Repatriated","29-03-2020",0,13
"Repatriated","30-03-2020",0,13
"Repatriated","31-03-2020",0,13
"Repatriated","01-04-2020",0,13
"Repatriated","02-04-2020",0,13
"Repatriated","03-04-2020",0,13
"Repatriated","04-04-2020",0,13
"Repatriated","05-04-2020",0,13
"Repatriated","06-04-2020",0,13
"Repatriated","07-04-2020",0,13
"Repatriated","08-04-2020",0,13
"Repatriated","09-04-2020",0,13
"Repatriated","10-04-2020",0,13
"Repatriated","11-04-2020",0,13
"Repatriated","12-04-2020",0,13
"Repatriated","13-04-2020",0,13
"Repatriated","14-04-2020",0,13
"Repatriated","15-04-2020",0,13
"Repatriated","16-04-2020",0,13
"Repatriated","17-04-2020",0,13
"Repatriated","18-04-2020",0,13
"Repatriated","19-04-2020",0,13
"Repatriated","20-04-2020",0,13
"Repatriated","21-04-2020",0,13
"Repatriated","22-04-2020",0,13
"Repatriated","23-04-2020",0,13
"Repatriated","24-04-2020",0,13
"Repatriated","25-04-2020",0,13
"Repatriated","26-04-2020",0,13
"Repatriated","27-04-2020",0,13
"Repatriated","28-04-2020",0,13
"Repatriated","29-04-2020",0,13
"Repatriated","30-04-2020",0,13
"Repatriated","01-05-2020",0,13
"Repatriated","02-05-2020",0,13
"Repatriated","03-05-2020",0,13
"Repatriated","04-05-2020",0,13
"Repatriated","05-05-2020",0,13
"Repatriated","06-05-2020",0,13
"Repatriated","07-05-2020",0,13
"Repatriated","08-05-2020",0,13
"Repatriated","09-05-2020",0,13
"Repatriated","10-05-2020",0,13
"Repatriated","11-05-2020",0,13
"Repatriated","12-05-2020",0,13
"Repatriated","13-05-2020",0,13
"Repatriated","14-05-2020",0,13
"Repatriated","15-05-2020",0,13
"Repatriated","16-05-2020",0,13
"Repatriated","17-05-2020",0,13
"Repatriated","18-05-2020",0,13
"Repatriated","19-05-2020",0,13
"Repatriated","20-05-2020",0,13
"Repatriated","21-05-2020",0,13
"Repatriated","22-05-2020",0,13
"Repatriated","23-05-2020",0,13
"Repatriated","24-05-2020",0,13
"Repatriated","25-05-2020",0,13
"Repatriated","26-05-2020",0,13
"Repatriated","27-05-2020",0,13
"Repatriated","28-05-2020",0,13
"Repatriated","29-05-2020",0,13
"Repatriated","30-05-2020",0,13
"Repatriated","31-05-2020",0,13
"Repatriated","01-06-2020",0,13
"Repatriated","02-06-2020",0,13
"Repatriated","03-06-2020",0,13
"Repatriated","04-06-2020",0,13
"Repatriated","05-06-2020",0,13
"Repatriated","06-06-2020",0,13
"Repatriated","07-06-2020",0,13
"Repatriated","08-06-2020",0,13
"Repatriated","09-06-2020",0,13
"Repatriated","10-06-2020",0,13
"Repatriated","11-06-2020",0,13
"Repatriated","12-06-2020",0,13
"Repatriated","13-06-2020",0,13
"Repatriated","14-06-2020",0,13
"Repatriated","15-06-2020",0,13
"Repatriated","16-06-2020",0,13
"Repatriated","17-06-2020",0,13
"Repatriated","18-06-2020",0,13
"Repatriated","19-06-2020",0,13
"Repatriated","20-06-2020",0,13
"Repatriated","21-06-2020",0,13
"Repatriated","22-06-2020",0,13
"Repatriated","23-06-2020",0,13
"Repatriated","24-06-2020",0,13
"Repatriated","25-06-2020",0,13
"Repatriated","26-06-2020",0,13
"Repatriated","27-06-2020",0,13
"Repatriated","28-06-2020",0,13
"Repatriated","29-06-2020",0,13
"Repatriated","30-06-2020",0,13
"Repatriated","01-07-2020",0,13
"Repatriated","02-07-2020",0,13
"Repatriated","03-07-2020",0,13
"Repatriated","04-07-2020",0,13
"Repatriated","05-07-2020",0,13
"Repatriated","06-07-2020",0,13
"Repatriated","07-07-2020",0,13
"Repatriated","08-07-2020",0,13
"Repatriated","09-07-2020",0,13
"Repatriated","10-07-2020",0,13
"Repatriated","11-07-2020",0,13
"Repatriated","12-07-2020",0,13
"Repatriated","13-07-2020",0,13
"Repatriated","14-07-2020",0,13
"Repatriated","15-07-2020",0,13
"Repatriated","16-07-2020",0,13
"Repatriated","17-07-2020",0,13
"Repatriated","18-07-2020",0,13
"Repatriated","19-07-2020",0,13
"Repatriated","20-07-2020",0,13
"Repatriated","21-07-2020",0,13
"Repatriated","22-07-2020",0,13
"Repatriated","23-07-2020",0,13
"Repatriated","24-07-2020",0,13
"Repatriated","25-07-2020",0,13
"Repatriated","26-07-2020",0,13
"Repatriated","27-07-2020",0,13
"Repatriated","28-07-2020",0,13
"Repatriated","29-07-2020",0,13
"Repatriated","30-07-2020",0,13
"Repatriated","31-07-2020",0,13
"Repatriated","01-08-2020",0,13
"Repatriated","02-08-2020",0,13
"Repatriated","03-08-2020",0,13
"Repatriated","04-08-2020",0,13
"Repatriated","05-08-2020",0,13
"Repatriated","06-08-2020",0,13
"Repatriated","07-08-2020",0,13
"Repatriated","08-08-2020",0,13
"Repatriated","09-08-2020",0,13
"Repatriated","10-08-2020",0,13
"Repatriated","11-08-2020",0,13
"Repatriated","12-08-2020",0,13
"Repatriated","13-08-2020",0,13
"Repatriated","14-08-2020",0,13
"Repatriated","15-08-2020",0,13
"Repatriated","16-08-2020",0,13
"Repatriated","17-08-2020",0,13
"Repatriated","18-08-2020",0,13
"Repatriated","19-08-2020",0,13
"Repatriated","20-08-2020",0,13
"Repatriated","21-08-2020",0,13
"Repatriated","22-08-2020",0,13
"Repatriated","23-08-2020",0,13
"Repatriated","24-08-2020",0,13
"Repatriated","25-08-2020",0,13
"Repatriated","26-08-2020",0,13
"Repatriated","27-08-2020",0,13
"Repatriated","28-08-2020",0,13
"Repatriated","29-08-2020",0,13
"Repatriated","30-08-2020",0,13
"Repatriated","31-08-2020",0,13
"Repatriated","01-09-2020",0,13
"Repatriated","02-09-2020",0,13
"Repatriated","03-09-2020",0,13
"Repatriated","04-09-2020",0,13
"Repatriated","05-09-2020",0,13
"Repatriated","06-09-2020",0,13
"Repatriated","07-09-2020",0,13
"Repatriated","08-09-2020",0,13
"Repatriated","09-09-2020",0,13
"Repatriated","10-09-2020",0,13
"Repatriated","11-09-2020",0,13
"Repatriated","12-09-2020",0,13
"Repatriated","13-09-2020",0,13
"Repatriated","14-09-2020",0,13
"Repatriated","15-09-2020",0,13
"Repatriated","16-09-2020",0,13
"Repatriated","17-09-2020",0,13
"Repatriated","18-09-2020",0,13
"Repatriated","19-09-2020",0,13
"Repatriated","20-09-2020",0,13
"Repatriated","21-09-2020",0,13
"Repatriated","22-09-2020",0,13
"Repatriated","23-09-2020",0,13
"Repatriated","24-09-2020",0,13
"Repatriated","25-09-2020",0,13
"Repatriated","26-09-2020",0,13
"Repatriated","27-09-2020",0,13
"Repatriated","28-09-2020",0,13
"Repatriated","29-09-2020",0,13
"Saskatchewan","25-01-2020",0,0
"Saskatchewan","26-01-2020",0,0
"Saskatchewan","27-01-2020",0,0
"Saskatchewan","28-01-2020",0,0
"Saskatchewan","29-01-2020",0,0
"Saskatchewan","30-01-2020",0,0
"Saskatchewan","31-01-2020",0,0
"Saskatchewan","01-02-2020",0,0
"Saskatchewan","02-02-2020",0,0
"Saskatchewan","03-02-2020",0,0
"Saskatchewan","04-02-2020",0,0
"Saskatchewan","05-02-2020",0,0
"Saskatchewan","06-02-2020",0,0
"Saskatchewan","07-02-2020",0,0
"Saskatchewan","08-02-2020",0,0
"Saskatchewan","09-02-2020",0,0
"Saskatchewan","10-02-2020",0,0
"Saskatchewan","11-02-2020",0,0
"Saskatchewan","12-02-2020",0,0
"Saskatchewan","13-02-2020",0,0
"Saskatchewan","14-02-2020",0,0
"Saskatchewan","15-02-2020",0,0
"Saskatchewan","16-02-2020",0,0
"Saskatchewan","17-02-2020",0,0
"Saskatchewan","18-02-2020",0,0
"Saskatchewan","19-02-2020",0,0
"Saskatchewan","20-02-2020",0,0
"Saskatchewan","21-02-2020",0,0
"Saskatchewan","22-02-2020",0,0
"Saskatchewan","23-02-2020",0,0
"Saskatchewan","24-02-2020",0,0
"Saskatchewan","25-02-2020",0,0
"Saskatchewan","26-02-2020",0,0
"Saskatchewan","27-02-2020",0,0
"Saskatchewan","28-02-2020",0,0
"Saskatchewan","29-02-2020",0,0
"Saskatchewan","01-03-2020",0,0
"Saskatchewan","02-03-2020",0,0
"Saskatchewan","03-03-2020",0,0
"Saskatchewan","04-03-2020",0,0
"Saskatchewan","05-03-2020",0,0
"Saskatchewan","06-03-2020",0,0
"Saskatchewan","07-03-2020",0,0
"Saskatchewan","08-03-2020",0,0
"Saskatchewan","09-03-2020",0,0
"Saskatchewan","10-03-2020",0,0
"Saskatchewan","11-03-2020",0,0
"Saskatchewan","12-03-2020",1,1
"Saskatchewan","13-03-2020",1,2
"Saskatchewan","14-03-2020",4,6
"Saskatchewan","15-03-2020",0,6
"Saskatchewan","16-03-2020",1,7
"Saskatchewan","17-03-2020",1,8
"Saskatchewan","18-03-2020",8,16
"Saskatchewan","19-03-2020",4,20
"Saskatchewan","20-03-2020",6,26
"Saskatchewan","21-03-2020",18,44
"Saskatchewan","22-03-2020",8,52
"Saskatchewan","23-03-2020",14,66
"Saskatchewan","24-03-2020",6,72
"Saskatchewan","25-03-2020",14,86
"Saskatchewan","26-03-2020",9,95
"Saskatchewan","27-03-2020",9,104
"Saskatchewan","28-03-2020",30,134
"Saskatchewan","29-03-2020",22,156
"Saskatchewan","30-03-2020",20,176
"Saskatchewan","31-03-2020",8,184
"Saskatchewan","01-04-2020",9,193
"Saskatchewan","02-04-2020",13,206
"Saskatchewan","03-04-2020",14,220
"Saskatchewan","04-04-2020",11,231
"Saskatchewan","05-04-2020",18,249
"Saskatchewan","06-04-2020",4,253
"Saskatchewan","07-04-2020",7,260
"Saskatchewan","08-04-2020",11,271
"Saskatchewan","09-04-2020",7,278
"Saskatchewan","10-04-2020",7,285
"Saskatchewan","11-04-2020",4,289
"Saskatchewan","12-04-2020",9,298
"Saskatchewan","13-04-2020",2,300
"Saskatchewan","14-04-2020",1,301
"Saskatchewan","15-04-2020",3,304
"Saskatchewan","16-04-2020",1,305
"Saskatchewan","17-04-2020",2,307
"Saskatchewan","18-04-2020",6,313
"Saskatchewan","19-04-2020",2,315
"Saskatchewan","20-04-2020",1,316
"Saskatchewan","21-04-2020",4,320
"Saskatchewan","22-04-2020",6,326
"Saskatchewan","23-04-2020",5,331
"Saskatchewan","24-04-2020",10,341
"Saskatchewan","25-04-2020",8,349
"Saskatchewan","26-04-2020",4,353
"Saskatchewan","27-04-2020",12,365
"Saskatchewan","28-04-2020",1,366
"Saskatchewan","29-04-2020",17,383
"Saskatchewan","30-04-2020",6,389
"Saskatchewan","01-05-2020",26,415
"Saskatchewan","02-05-2020",6,421
"Saskatchewan","03-05-2020",12,433
"Saskatchewan","04-05-2020",34,467
"Saskatchewan","05-05-2020",20,487
"Saskatchewan","06-05-2020",25,512
"Saskatchewan","07-05-2020",19,531
"Saskatchewan","08-05-2020",13,544
"Saskatchewan","09-05-2020",9,553
"Saskatchewan","10-05-2020",11,564
"Saskatchewan","11-05-2020",4,568
"Saskatchewan","12-05-2020",5,573
"Saskatchewan","13-05-2020",4,577
"Saskatchewan","14-05-2020",5,582
"Saskatchewan","15-05-2020",8,590
"Saskatchewan","16-05-2020",1,591
"Saskatchewan","17-05-2020",1,592
"Saskatchewan","18-05-2020",0,592
"Saskatchewan","19-05-2020",7,599
"Saskatchewan","20-05-2020",21,620
"Saskatchewan","21-05-2020",2,622
"Saskatchewan","22-05-2020",5,627
"Saskatchewan","23-05-2020",3,630
"Saskatchewan","24-05-2020",2,632
"Saskatchewan","25-05-2020",2,634
"Saskatchewan","26-05-2020",0,634
"Saskatchewan","27-05-2020",2,636
"Saskatchewan","28-05-2020",1,637
"Saskatchewan","29-05-2020",2,639
"Saskatchewan","30-05-2020",4,643
"Saskatchewan","31-05-2020",1,644
"Saskatchewan","01-06-2020",1,645
"Saskatchewan","02-06-2020",0,645
"Saskatchewan","03-06-2020",1,646
"Saskatchewan","04-06-2020",1,647
"Saskatchewan","05-06-2020",1,648
"Saskatchewan","06-06-2020",1,649
"Saskatchewan","07-06-2020",0,649
"Saskatchewan","08-06-2020",4,653
"Saskatchewan","09-06-2020",2,655
"Saskatchewan","10-06-2020",2,657
"Saskatchewan","11-06-2020",2,659
"Saskatchewan","12-06-2020",3,662
"Saskatchewan","13-06-2020",1,663
"Saskatchewan","14-06-2020",1,664
"Saskatchewan","15-06-2020",16,680
"Saskatchewan","16-06-2020",0,680
"Saskatchewan","17-06-2020",9,689
"Saskatchewan","18-06-2020",14,703
"Saskatchewan","19-06-2020",8,711
"Saskatchewan","20-06-2020",10,721
"Saskatchewan","21-06-2020",19,740
"Saskatchewan","22-06-2020",1,741
"Saskatchewan","23-06-2020",11,752
"Saskatchewan","24-06-2020",4,756
"Saskatchewan","25-06-2020",3,759
"Saskatchewan","26-06-2020",12,771
"Saskatchewan","27-06-2020",6,777
"Saskatchewan","28-06-2020",1,778
"Saskatchewan","29-06-2020",1,779
"Saskatchewan","30-06-2020",6,785
"Saskatchewan","01-07-2020",0,785
"Saskatchewan","02-07-2020",10,795
"Saskatchewan","03-07-2020",1,796
"Saskatchewan","04-07-2020",0,796
"Saskatchewan","05-07-2020",0,796
"Saskatchewan","06-07-2020",9,805
"Saskatchewan","07-07-2020",1,806
"Saskatchewan","08-07-2020",2,808
"Saskatchewan","09-07-2020",5,813
"Saskatchewan","10-07-2020",2,815
"Saskatchewan","11-07-2020",1,816
"Saskatchewan","12-07-2020",20,836
"Saskatchewan","13-07-2020",31,867
"Saskatchewan","14-07-2020",5,872
"Saskatchewan","15-07-2020",5,877
"Saskatchewan","16-07-2020",42,919
"Saskatchewan","17-07-2020",13,932
"Saskatchewan","18-07-2020",6,938
"Saskatchewan","19-07-2020",5,943
"Saskatchewan","20-07-2020",19,962
"Saskatchewan","21-07-2020",8,970
"Saskatchewan","22-07-2020",60,1030
"Saskatchewan","23-07-2020",42,1072
"Saskatchewan","24-07-2020",27,1099
"Saskatchewan","25-07-2020",37,1136
"Saskatchewan","26-07-2020",42,1178
"Saskatchewan","27-07-2020",30,1208
"Saskatchewan","28-07-2020",9,1217
"Saskatchewan","29-07-2020",50,1267
"Saskatchewan","30-07-2020",38,1305
"Saskatchewan","31-07-2020",14,1319
"Saskatchewan","01-08-2020",15,1334
"Saskatchewan","02-08-2020",8,1342
"Saskatchewan","03-08-2020",17,1359
"Saskatchewan","04-08-2020",9,1368
"Saskatchewan","05-08-2020",8,1376
"Saskatchewan","06-08-2020",11,1387
"Saskatchewan","07-08-2020",20,1407
"Saskatchewan","08-08-2020",23,1430
"Saskatchewan","09-08-2020",14,1444
"Saskatchewan","10-08-2020",4,1448
"Saskatchewan","11-08-2020",29,1477
"Saskatchewan","12-08-2020",5,1482
"Saskatchewan","13-08-2020",27,1509
"Saskatchewan","14-08-2020",30,1539
"Saskatchewan","15-08-2020",25,1564
"Saskatchewan","16-08-2020",15,1579
"Saskatchewan","17-08-2020",1,1580
"Saskatchewan","18-08-2020",1,1581
"Saskatchewan","19-08-2020",4,1585
"Saskatchewan","20-08-2020",4,1589
"Saskatchewan","21-08-2020",5,1594
"Saskatchewan","22-08-2020",2,1596
"Saskatchewan","23-08-2020",2,1598
"Saskatchewan","24-08-2020",3,1601
"Saskatchewan","25-08-2020",0,1601
"Saskatchewan","26-08-2020",3,1604
"Saskatchewan","27-08-2020",5,1609
"Saskatchewan","28-08-2020",2,1611
"Saskatchewan","29-08-2020",4,1615
"Saskatchewan","30-08-2020",0,1615
"Saskatchewan","31-08-2020",4,1619
"Saskatchewan","01-09-2020",3,1622
"Saskatchewan","02-09-2020",2,1624
"Saskatchewan","03-09-2020",10,1634
"Saskatchewan","04-09-2020",4,1638
"Saskatchewan","05-09-2020",5,1643
"Saskatchewan","06-09-2020",8,1651
"Saskatchewan","07-09-2020",11,1662
"Saskatchewan","08-09-2020",7,1669
"Saskatchewan","09-09-2020",1,1670
"Saskatchewan","10-09-2020",5,1675
"Saskatchewan","11-09-2020",13,1688
"Saskatchewan","12-09-2020",20,1708
"Saskatchewan","13-09-2020",15,1723
"Saskatchewan","14-09-2020",8,1731
"Saskatchewan","15-09-2020",10,1741
"Saskatchewan","16-09-2020",9,1750
"Saskatchewan","17-09-2020",7,1757
"Saskatchewan","18-09-2020",19,1776
"Saskatchewan","19-09-2020",11,1787
"Saskatchewan","20-09-2020",20,1807
"Saskatchewan","21-09-2020",7,1814
"Saskatchewan","22-09-2020",10,1824
"Saskatchewan","23-09-2020",6,1830
"Saskatchewan","24-09-2020",5,1835
"Saskatchewan","25-09-2020",9,1844
"Saskatchewan","26-09-2020",19,1863
"Saskatchewan","27-09-2020",15,1878
"Saskatchewan","28-09-2020",14,1892
"Saskatchewan","29-09-2020",7,1899
"Yukon","25-01-2020",0,0
"Yukon","26-01-2020",0,0
"Yukon","27-01-2020",0,0
"Yukon","28-01-2020",0,0
"Yukon","29-01-2020",0,0
"Yukon","30-01-2020",0,0
"Yukon","31-01-2020",0,0
"Yukon","01-02-2020",0,0
"Yukon","02-02-2020",0,0
"Yukon","03-02-2020",0,0
"Yukon","04-02-2020",0,0
"Yukon","05-02-2020",0,0
"Yukon","06-02-2020",0,0
"Yukon","07-02-2020",0,0
"Yukon","08-02-2020",0,0
"Yukon","09-02-2020",0,0
"Yukon","10-02-2020",0,0
"Yukon","11-02-2020",0,0
"Yukon","12-02-2020",0,0
"Yukon","13-02-2020",0,0
"Yukon","14-02-2020",0,0
"Yukon","15-02-2020",0,0
"Yukon","16-02-2020",0,0
"Yukon","17-02-2020",0,0
"Yukon","18-02-2020",0,0
"Yukon","19-02-2020",0,0
"Yukon","20-02-2020",0,0
"Yukon","21-02-2020",0,0
"Yukon","22-02-2020",0,0
"Yukon","23-02-2020",0,0
"Yukon","24-02-2020",0,0
"Yukon","25-02-2020",0,0
"Yukon","26-02-2020",0,0
"Yukon","27-02-2020",0,0
"Yukon","28-02-2020",0,0
"Yukon","29-02-2020",0,0
"Yukon","01-03-2020",0,0
"Yukon","02-03-2020",0,0
"Yukon","03-03-2020",0,0
"Yukon","04-03-2020",0,0
"Yukon","05-03-2020",0,0
"Yukon","06-03-2020",0,0
"Yukon","07-03-2020",0,0
"Yukon","08-03-2020",0,0
"Yukon","09-03-2020",0,0
"Yukon","10-03-2020",0,0
"Yukon","11-03-2020",0,0
"Yukon","12-03-2020",0,0
"Yukon","13-03-2020",0,0
"Yukon","14-03-2020",0,0
"Yukon","15-03-2020",0,0
"Yukon","16-03-2020",0,0
"Yukon","17-03-2020",0,0
"Yukon","18-03-2020",0,0
"Yukon","19-03-2020",0,0
"Yukon","20-03-2020",0,0
"Yukon","21-03-2020",0,0
"Yukon","22-03-2020",2,2
"Yukon","23-03-2020",0,2
"Yukon","24-03-2020",0,2
"Yukon","25-03-2020",1,3
"Yukon","26-03-2020",0,3
"Yukon","27-03-2020",1,4
"Yukon","28-03-2020",0,4
"Yukon","29-03-2020",0,4
"Yukon","30-03-2020",1,5
"Yukon","31-03-2020",0,5
"Yukon","01-04-2020",1,6
"Yukon","02-04-2020",0,6
"Yukon","03-04-2020",0,6
"Yukon","04-04-2020",0,6
"Yukon","05-04-2020",0,6
"Yukon","06-04-2020",1,7
"Yukon","07-04-2020",0,7
"Yukon","08-04-2020",1,8
"Yukon","09-04-2020",0,8
"Yukon","10-04-2020",0,8
"Yukon","11-04-2020",0,8
"Yukon","12-04-2020",0,8
"Yukon","13-04-2020",0,8
"Yukon","14-04-2020",0,8
"Yukon","15-04-2020",0,8
"Yukon","16-04-2020",0,8
"Yukon","17-04-2020",1,9
"Yukon","18-04-2020",0,9
"Yukon","19-04-2020",0,9
"Yukon","20-04-2020",2,11
"Yukon","21-04-2020",0,11
"Yukon","22-04-2020",0,11
"Yukon","23-04-2020",0,11
"Yukon","24-04-2020",0,11
"Yukon","25-04-2020",0,11
"Yukon","26-04-2020",0,11
"Yukon","27-04-2020",0,11
"Yukon","28-04-2020",0,11
"Yukon","29-04-2020",0,11
"Yukon","30-04-2020",0,11
"Yukon","01-05-2020",0,11
"Yukon","02-05-2020",0,11
"Yukon","03-05-2020",0,11
"Yukon","04-05-2020",0,11
"Yukon","05-05-2020",0,11
"Yukon","06-05-2020",0,11
"Yukon","07-05-2020",0,11
"Yukon","08-05-2020",0,11
"Yukon","09-05-2020",0,11
"Yukon","10-05-2020",0,11
"Yukon","11-05-2020",0,11
"Yukon","12-05-2020",0,11
"Yukon","13-05-2020",0,11
"Yukon","14-05-2020",0,11
"Yukon","15-05-2020",0,11
"Yukon","16-05-2020",0,11
"Yukon","17-05-2020",0,11
"Yukon","18-05-2020",0,11
"Yukon","19-05-2020",0,11
"Yukon","20-05-2020",0,11
"Yukon","21-05-2020",0,11
"Yukon","22-05-2020",0,11
"Yukon","23-05-2020",0,11
"Yukon","24-05-2020",0,11
"Yukon","25-05-2020",0,11
"Yukon","26-05-2020",0,11
"Yukon","27-05-2020",0,11
"Yukon","28-05-2020",0,11
"Yukon","29-05-2020",0,11
"Yukon","30-05-2020",0,11
"Yukon","31-05-2020",0,11
"Yukon","01-06-2020",0,11
"Yukon","02-06-2020",0,11
"Yukon","03-06-2020",0,11
"Yukon","04-06-2020",0,11
"Yukon","05-06-2020",0,11
"Yukon","06-06-2020",0,11
"Yukon","07-06-2020",0,11
"Yukon","08-06-2020",0,11
"Yukon","09-06-2020",0,11
"Yukon","10-06-2020",0,11
"Yukon","11-06-2020",0,11
"Yukon","12-06-2020",0,11
"Yukon","13-06-2020",0,11
"Yukon","14-06-2020",0,11
"Yukon","15-06-2020",0,11
"Yukon","16-06-2020",0,11
"Yukon","17-06-2020",0,11
"Yukon","18-06-2020",0,11
"Yukon","19-06-2020",0,11
"Yukon","20-06-2020",0,11
"Yukon","21-06-2020",0,11
"Yukon","22-06-2020",0,11
"Yukon","23-06-2020",0,11
"Yukon","24-06-2020",0,11
"Yukon","25-06-2020",0,11
"Yukon","26-06-2020",0,11
"Yukon","27-06-2020",0,11
"Yukon","28-06-2020",0,11
"Yukon","29-06-2020",0,11
"Yukon","30-06-2020",0,11
"Yukon","01-07-2020",0,11
"Yukon","02-07-2020",0,11
"Yukon","03-07-2020",0,11
"Yukon","04-07-2020",0,11
"Yukon","05-07-2020",0,11
"Yukon","06-07-2020",0,11
"Yukon","07-07-2020",0,11
"Yukon","08-07-2020",0,11
"Yukon","09-07-2020",0,11
"Yukon","10-07-2020",0,11
"Yukon","11-07-2020",0,11
"Yukon","12-07-2020",0,11
"Yukon","13-07-2020",0,11
"Yukon","14-07-2020",0,11
"Yukon","15-07-2020",0,11
"Yukon","16-07-2020",0,11
"Yukon","17-07-2020",2,13
"Yukon","18-07-2020",0,13
"Yukon","19-07-2020",0,13
"Yukon","20-07-2020",0,13
"Yukon","21-07-2020",0,13
"Yukon","22-07-2020",0,13
"Yukon","23-07-2020",0,13
"Yukon","24-07-2020",1,14
"Yukon","25-07-2020",0,14
"Yukon","26-07-2020",0,14
"Yukon","27-07-2020",0,14
"Yukon","28-07-2020",0,14
"Yukon","29-07-2020",0,14
"Yukon","30-07-2020",0,14
"Yukon","31-07-2020",0,14
"Yukon","01-08-2020",0,14
"Yukon","02-08-2020",0,14
"Yukon","03-08-2020",0,14
"Yukon","04-08-2020",0,14
"Yukon","05-08-2020",0,14
"Yukon","06-08-2020",0,14
"Yukon","07-08-2020",1,15
"Yukon","08-08-2020",0,15
"Yukon","09-08-2020",0,15
"Yukon","10-08-2020",0,15
"Yukon","11-08-2020",0,15
"Yukon","12-08-2020",0,15
"Yukon","13-08-2020",0,15
"Yukon","14-08-2020",0,15
"Yukon","15-08-2020",0,15
"Yukon","16-08-2020",0,15
"Yukon","17-08-2020",0,15
"Yukon","18-08-2020",0,15
"Yukon","19-08-2020",0,15
"Yukon","20-08-2020",0,15
"Yukon","21-08-2020",0,15
"Yukon","22-08-2020",0,15
"Yukon","23-08-2020",0,15
"Yukon","24-08-2020",0,15
"Yukon","25-08-2020",0,15
"Yukon","26-08-2020",0,15
"Yukon","27-08-2020",0,15
"Yukon","28-08-2020",0,15
"Yukon","29-08-2020",0,15
"Yukon","30-08-2020",0,15
"Yukon","31-08-2020",0,15
"Yukon","01-09-2020",0,15
"Yukon","02-09-2020",0,15
"Yukon","03-09-2020",0,15
"Yukon","04-09-2020",0,15
"Yukon","05-09-2020",0,15
"Yukon","06-09-2020",0,15
"Yukon","07-09-2020",0,15
"Yukon","08-09-2020",0,15
"Yukon","09-09-2020",0,15
"Yukon","10-09-2020",0,15
"Yukon","11-09-2020",0,15
"Yukon","12-09-2020",0,15
"Yukon","13-09-2020",0,15
"Yukon","14-09-2020",0,15
"Yukon","15-09-2020",0,15
"Yukon","16-09-2020",0,15
"Yukon","17-09-2020",0,15
"Yukon","18-09-2020",0,15
"Yukon","19-09-2020",0,15
"Yukon","20-09-2020",0,15
"Yukon","21-09-2020",0,15
"Yukon","22-09-2020",0,15
"Yukon","23-09-2020",0,15
"Yukon","24-09-2020",0,15
"Yukon","25-09-2020",0,15
"Yukon","26-09-2020",0,15
"Yukon","27-09-2020",0,15
"Yukon","28-09-2020",0,15
"Yukon","29-09-2020",0,15
