"province","date_active","cumulative_cases","cumulative_recovered","cumulative_deaths","active_cases","active_cases_change"
"New Brunswick","02-10-2020",200,193,2,5,-1
"New Brunswick","03-10-2020",201,193,2,6,1
"New Brunswick","04-10-2020",201,196,2,3,-3
"New Brunswick","05-10-2020",203,196,2,5,2
"New Brunswick","06-10-2020",205,198,2,5,0
"New Brunswick","07-10-2020",222,198,2,22,17
"New Brunswick","08-10-2020",225,199,2,24,2
"New Brunswick","09-10-2020",238,199,2,37,13
"New Brunswick","10-10-2020",258,199,2,57,20
"New Brunswick","11-10-2020",272,199,2,71,14
"New Brunswick","12-10-2020",278,200,2,76,5
"New Brunswick","13-10-2020",284,200,2,82,6
"New Brunswick","14-10-2020",292,200,2,90,8
"New Brunswick","15-10-2020",292,201,2,89,-1
"New Brunswick","16-10-2020",297,203,2,92,3
"New Brunswick","17-10-2020",305,203,2,100,8
"New Brunswick","18-10-2020",310,203,3,104,4
"New Brunswick","19-10-2020",313,207,3,103,-1
"New Brunswick","20-10-2020",313,215,3,95,-8
"NL","25-01-2020",0,0,0,0,0
"NL","26-01-2020",0,0,0,0,0
"NL","27-01-2020",0,0,0,0,0
"NL","28-01-2020",0,0,0,0,0
"NL","29-01-2020",0,0,0,0,0
"NL","30-01-2020",0,0,0,0,0
"NL","31-01-2020",0,0,0,0,0
"NL","01-02-2020",0,0,0,0,0
"NL","02-02-2020",0,0,0,0,0
"NL","03-02-2020",0,0,0,0,0
"NL","04-02-2020",0,0,0,0,0
"NL","05-02-2020",0,0,0,0,0
"NL","06-02-2020",0,0,0,0,0
"NL","07-02-2020",0,0,0,0,0
"NL","08-02-2020",0,0,0,0,0
"NL","09-02-2020",0,0,0,0,0
"NL","10-02-2020",0,0,0,0,0
"NL","11-02-2020",0,0,0,0,0
"NL","12-02-2020",0,0,0,0,0
"NL","13-02-2020",0,0,0,0,0
"NL","14-02-2020",0,0,0,0,0
"NL","15-02-2020",0,0,0,0,0
"NL","16-02-2020",0,0,0,0,0
"NL","17-02-2020",0,0,0,0,0
"NL","18-02-2020",0,0,0,0,0
"NL","19-02-2020",0,0,0,0,0
"NL","20-02-2020",0,0,0,0,0
"NL","21-02-2020",0,0,0,0,0
"NL","22-02-2020",0,0,0,0,0
"NL","23-02-2020",0,0,0,0,0
"NL","24-02-2020",0,0,0,0,0
"NL","25-02-2020",0,0,0,0,0
"NL","26-02-2020",0,0,0,0,0
"NL","27-02-2020",0,0,0,0,0
"NL","28-02-2020",0,0,0,0,0
"NL","29-02-2020",0,0,0,0,0
"NL","01-03-2020",0,0,0,0,0
"NL","02-03-2020",0,0,0,0,0
"NL","03-03-2020",0,0,0,0,0
"NL","04-03-2020",0,0,0,0,0
"NL","05-03-2020",0,0,0,0,0
"NL","06-03-2020",0,0,0,0,0
"NL","07-03-2020",0,0,0,0,0
"NL","08-03-2020",0,0,0,0,0
"NL","09-03-2020",0,0,0,0,0
"NL","10-03-2020",0,0,0,0,0
"NL","11-03-2020",0,0,0,0,0
"NL","12-03-2020",0,0,0,0,0
"NL","13-03-2020",0,0,0,0,0
"NL","14-03-2020",1,0,0,1,1
"NL","15-03-2020",1,0,0,1,0
"NL","16-03-2020",1,0,0,1,0
"NL","17-03-2020",3,0,0,3,2
"NL","18-03-2020",3,0,0,3,0
"NL","19-03-2020",3,0,0,3,0
"NL","20-03-2020",4,0,0,4,1
"NL","21-03-2020",6,0,0,6,2
"NL","22-03-2020",9,0,0,9,3
"NL","23-03-2020",24,0,0,24,15
"NL","24-03-2020",35,0,0,35,11
"NL","25-03-2020",67,0,0,67,32
"NL","26-03-2020",82,0,0,82,15
"NL","27-03-2020",102,1,0,101,19
"NL","28-03-2020",120,4,0,116,15
"NL","29-03-2020",135,4,0,131,15
"NL","30-03-2020",148,7,1,140,9
"NL","31-03-2020",152,7,1,144,4
"NL","01-04-2020",175,10,1,164,20
"NL","02-04-2020",183,10,1,172,8
"NL","03-04-2020",195,11,1,183,11
"NL","04-04-2020",203,18,1,184,1
"NL","05-04-2020",217,28,1,188,4
"NL","06-04-2020",226,32,2,192,4
"NL","07-04-2020",228,49,2,177,-15
"NL","08-04-2020",232,74,2,156,-21
"NL","09-04-2020",236,96,2,138,-18
"NL","10-04-2020",239,103,3,133,-5
"NL","11-04-2020",241,120,3,118,-15
"NL","12-04-2020",242,129,3,110,-8
"NL","13-04-2020",244,133,3,108,-2
"NL","14-04-2020",244,149,3,92,-16
"NL","15-04-2020",247,159,3,85,-7
"NL","16-04-2020",252,170,3,79,-6
"NL","17-04-2020",256,176,3,77,-2
"NL","18-04-2020",256,189,3,64,-13
"NL","19-04-2020",256,191,3,62,-2
"NL","20-04-2020",256,191,3,62,0
"NL","21-04-2020",256,194,3,59,-3
"NL","22-04-2020",256,199,3,54,-5
"NL","23-04-2020",256,205,3,48,-6
"NL","24-04-2020",256,207,3,46,-2
"NL","25-04-2020",257,208,3,46,0
"NL","26-04-2020",258,219,3,36,-10
"NL","27-04-2020",258,221,3,34,-2
"NL","28-04-2020",258,222,3,33,-1
"NL","29-04-2020",258,225,3,30,-3
"NL","30-04-2020",258,225,3,30,0
"NL","01-05-2020",259,230,3,26,-4
"NL","02-05-2020",259,231,3,25,-1
"NL","03-05-2020",259,232,3,24,-1
"NL","04-05-2020",259,233,3,23,-1
"NL","05-05-2020",259,241,3,15,-8
"NL","06-05-2020",259,244,3,12,-3
"NL","07-05-2020",260,244,3,13,1
"NL","08-05-2020",260,244,3,13,0
"NL","09-05-2020",260,244,3,13,0
"NL","10-05-2020",260,244,3,13,0
"NL","11-05-2020",260,244,3,13,0
"NL","12-05-2020",260,247,3,10,-3
"NL","13-05-2020",260,247,3,10,0
"NL","14-05-2020",260,248,3,9,-1
"NL","15-05-2020",260,248,3,9,0
"NL","16-05-2020",260,249,3,8,-1
"NL","17-05-2020",260,249,3,8,0
"NL","18-05-2020",260,249,3,8,0
"NL","19-05-2020",260,250,3,7,-1
"NL","20-05-2020",260,253,3,4,-3
"NL","21-05-2020",260,253,3,4,0
"NL","22-05-2020",260,253,3,4,0
"NL","23-05-2020",260,254,3,3,-1
"NL","24-05-2020",260,254,3,3,0
"NL","25-05-2020",260,254,3,3,0
"NL","26-05-2020",260,255,3,2,-1
"NL","27-05-2020",260,255,3,2,0
"NL","28-05-2020",261,255,3,3,1
"NL","29-05-2020",261,255,3,3,0
"NL","30-05-2020",261,255,3,3,0
"NL","31-05-2020",261,255,3,3,0
"NL","01-06-2020",261,255,3,3,0
"NL","02-06-2020",261,256,3,2,-1
"NL","03-06-2020",261,256,3,2,0
"NL","04-06-2020",261,256,3,2,0
"NL","05-06-2020",261,256,3,2,0
"NL","06-06-2020",261,256,3,2,0
"NL","07-06-2020",261,256,3,2,0
"NL","08-06-2020",261,256,3,2,0
"NL","09-06-2020",261,256,3,2,0
"NL","10-06-2020",261,256,3,2,0
"NL","11-06-2020",261,256,3,2,0
"NL","12-06-2020",261,256,3,2,0
"NL","13-06-2020",261,256,3,2,0
"NL","14-06-2020",261,256,3,2,0
"NL","15-06-2020",261,257,3,1,-1
"NL","16-06-2020",261,257,3,1,0
"NL","17-06-2020",261,257,3,1,0
"NL","18-06-2020",261,258,3,0,-1
"NL","19-06-2020",261,258,3,0,0
"NL","20-06-2020",261,258,3,0,0
"NL","21-06-2020",261,258,3,0,0
"NL","22-06-2020",261,258,3,0,0
"NL","23-06-2020",261,258,3,0,0
"NL","24-06-2020",261,258,3,0,0
"NL","25-06-2020",261,258,3,0,0
"NL","26-06-2020",261,258,3,0,0
"NL","27-06-2020",261,258,3,0,0
"NL","28-06-2020",261,258,3,0,0
"NL","29-06-2020",261,258,3,0,0
"NL","30-06-2020",261,258,3,0,0
"NL","01-07-2020",261,258,3,0,0
"NL","02-07-2020",261,258,3,0,0
"NL","03-07-2020",261,258,3,0,0
"NL","04-07-2020",261,258,3,0,0
"NL","05-07-2020",261,258,3,0,0
"NL","06-07-2020",261,258,3,0,0
"NL","07-07-2020",261,258,3,0,0
"NL","08-07-2020",261,258,3,0,0
"NL","09-07-2020",261,258,3,0,0
"NL","10-07-2020",262,258,3,1,1
"NL","11-07-2020",262,258,3,1,0
"NL","12-07-2020",262,258,3,1,0
"NL","13-07-2020",262,258,3,1,0
"NL","14-07-2020",262,258,3,1,0
"NL","15-07-2020",262,258,3,1,0
"NL","16-07-2020",262,258,3,1,0
"NL","17-07-2020",262,259,3,0,-1
"NL","18-07-2020",262,259,3,0,0
"NL","19-07-2020",262,259,3,0,0
"NL","20-07-2020",262,259,3,0,0
"NL","21-07-2020",263,259,3,1,1
"NL","22-07-2020",264,259,3,2,1
"NL","23-07-2020",264,259,3,2,0
"NL","24-07-2020",265,259,3,3,1
"NL","25-07-2020",265,259,3,3,0
"NL","26-07-2020",266,259,3,4,1
"NL","27-07-2020",266,259,3,4,0
"NL","28-07-2020",266,259,3,4,0
"NL","29-07-2020",266,259,3,4,0
"NL","30-07-2020",266,259,3,4,0
"NL","31-07-2020",266,259,3,4,0
"NL","01-08-2020",266,259,3,4,0
"NL","02-08-2020",266,259,3,4,0
"NL","03-08-2020",266,259,3,4,0
"NL","04-08-2020",266,260,3,3,-1
"NL","05-08-2020",266,263,3,0,-3
"NL","06-08-2020",266,263,3,0,0
"NL","07-08-2020",267,263,3,1,1
"NL","08-08-2020",267,263,3,1,0
"NL","09-08-2020",267,263,3,1,0
"NL","10-08-2020",268,263,3,2,1
"NL","11-08-2020",268,263,3,2,0
"NL","12-08-2020",268,263,3,2,0
"NL","13-08-2020",268,263,3,2,0
"NL","14-08-2020",268,263,3,2,0
"NL","15-08-2020",268,263,3,2,0
"NL","16-08-2020",268,263,3,2,0
"NL","17-08-2020",268,263,3,2,0
"NL","18-08-2020",268,263,3,2,0
"NL","19-08-2020",268,263,3,2,0
"NL","20-08-2020",268,263,3,2,0
"NL","21-08-2020",268,265,3,0,-2
"NL","22-08-2020",268,265,3,0,0
"NL","23-08-2020",268,265,3,0,0
"NL","24-08-2020",268,265,3,0,0
"NL","25-08-2020",268,265,3,0,0
"NL","26-08-2020",268,265,3,0,0
"NL","27-08-2020",268,265,3,0,0
"NL","28-08-2020",269,265,3,1,1
"NL","29-08-2020",269,265,3,1,0
"NL","30-08-2020",269,265,3,1,0
"NL","31-08-2020",269,265,3,1,0
"NL","01-09-2020",269,265,3,1,0
"NL","02-09-2020",269,265,3,1,0
"NL","03-09-2020",269,265,3,1,0
"NL","04-09-2020",269,265,3,1,0
"NL","05-09-2020",270,265,3,2,1
"NL","06-09-2020",270,265,3,2,0
"NL","07-09-2020",270,265,3,2,0
"NL","08-09-2020",270,265,3,2,0
"NL","09-09-2020",270,266,3,1,-1
"NL","10-09-2020",270,266,3,1,0
"NL","11-09-2020",270,266,3,1,0
"NL","12-09-2020",271,266,3,2,1
"NL","13-09-2020",271,266,3,2,0
"NL","14-09-2020",271,266,3,2,0
"NL","15-09-2020",271,266,3,2,0
"NL","16-09-2020",271,267,3,1,-1
"NL","17-09-2020",271,267,3,1,0
"NL","18-09-2020",272,267,3,2,1
"NL","19-09-2020",272,267,3,2,0
"NL","20-09-2020",272,268,3,1,-1
"NL","21-09-2020",272,268,3,1,0
"NL","22-09-2020",272,268,3,1,0
"NL","23-09-2020",272,268,3,1,0
"NL","24-09-2020",272,268,3,1,0
"NL","25-09-2020",272,268,3,1,0
"NL","26-09-2020",272,268,3,1,0
"NL","27-09-2020",273,268,3,2,1
"NL","28-09-2020",273,268,3,2,0
"NL","29-09-2020",273,268,3,2,0
"NL","30-09-2020",274,269,3,2,0
"NL","01-10-2020",275,269,3,3,1
"NL","02-10-2020",275,269,3,3,0
"NL","03-10-2020",276,269,4,3,0
"NL","04-10-2020",277,269,4,4,1
"NL","05-10-2020",277,269,4,4,0
"NL","06-10-2020",277,269,4,4,0
"NL","07-10-2020",277,269,4,4,0
"NL","08-10-2020",277,269,4,4,0
"NL","09-10-2020",279,269,4,6,2
"NL","10-10-2020",282,269,4,9,3
"NL","11-10-2020",282,269,4,9,0
"NL","12-10-2020",283,270,4,9,0
"NL","13-10-2020",283,271,4,8,-1
"NL","14-10-2020",283,271,4,8,0
"NL","15-10-2020",284,271,4,9,1
"NL","16-10-2020",287,271,4,12,3
"NL","17-10-2020",287,272,4,11,-1
"NL","18-10-2020",287,272,4,11,0
"NL","19-10-2020",287,272,4,11,0
"NL","20-10-2020",287,272,4,11,0
"Nova Scotia","25-01-2020",0,0,0,0,0
"Nova Scotia","26-01-2020",0,0,0,0,0
"Nova Scotia","27-01-2020",0,0,0,0,0
"Nova Scotia","28-01-2020",0,0,0,0,0
"Nova Scotia","29-01-2020",0,0,0,0,0
"Nova Scotia","30-01-2020",0,0,0,0,0
"Nova Scotia","31-01-2020",0,0,0,0,0
"Nova Scotia","01-02-2020",0,0,0,0,0
"Nova Scotia","02-02-2020",0,0,0,0,0
"Nova Scotia","03-02-2020",0,0,0,0,0
"Nova Scotia","04-02-2020",0,0,0,0,0
"Nova Scotia","05-02-2020",0,0,0,0,0
"Nova Scotia","06-02-2020",0,0,0,0,0
"Nova Scotia","07-02-2020",0,0,0,0,0
"Nova Scotia","08-02-2020",0,0,0,0,0
"Nova Scotia","09-02-2020",0,0,0,0,0
"Nova Scotia","10-02-2020",0,0,0,0,0
"Nova Scotia","11-02-2020",0,0,0,0,0
"Nova Scotia","12-02-2020",0,0,0,0,0
"Nova Scotia","13-02-2020",0,0,0,0,0
"Nova Scotia","14-02-2020",0,0,0,0,0
"Nova Scotia","15-02-2020",0,0,0,0,0
"Nova Scotia","16-02-2020",0,0,0,0,0
"Nova Scotia","17-02-2020",0,0,0,0,0
"Nova Scotia","18-02-2020",0,0,0,0,0
"Nova Scotia","19-02-2020",0,0,0,0,0
"Nova Scotia","20-02-2020",0,0,0,0,0
"Nova Scotia","21-02-2020",0,0,0,0,0
"Nova Scotia","22-02-2020",0,0,0,0,0
"Nova Scotia","23-02-2020",0,0,0,0,0
"Nova Scotia","24-02-2020",0,0,0,0,0
"Nova Scotia","25-02-2020",0,0,0,0,0
"Nova Scotia","26-02-2020",0,0,0,0,0
"Nova Scotia","27-02-2020",0,0,0,0,0
"Nova Scotia","28-02-2020",0,0,0,0,0
"Nova Scotia","29-02-2020",0,0,0,0,0
"Nova Scotia","01-03-2020",0,0,0,0,0
"Nova Scotia","02-03-2020",0,0,0,0,0
"Nova Scotia","03-03-2020",0,0,0,0,0
"Nova Scotia","04-03-2020",0,0,0,0,0
"Nova Scotia","05-03-2020",0,0,0,0,0
"Nova Scotia","06-03-2020",0,0,0,0,0
"Nova Scotia","07-03-2020",0,0,0,0,0
"Nova Scotia","08-03-2020",0,0,0,0,0
"Nova Scotia","09-03-2020",0,0,0,0,0
"Nova Scotia","10-03-2020",0,0,0,0,0
"Nova Scotia","11-03-2020",0,0,0,0,0
"Nova Scotia","12-03-2020",0,0,0,0,0
"Nova Scotia","13-03-2020",0,0,0,0,0
"Nova Scotia","14-03-2020",0,0,0,0,0
"Nova Scotia","15-03-2020",3,0,0,3,3
"Nova Scotia","16-03-2020",5,0,0,5,2
"Nova Scotia","17-03-2020",7,0,0,7,2
"Nova Scotia","18-03-2020",12,0,0,12,5
"Nova Scotia","19-03-2020",14,0,0,14,2
"Nova Scotia","20-03-2020",15,0,0,15,1
"Nova Scotia","21-03-2020",21,0,0,21,6
"Nova Scotia","22-03-2020",28,0,0,28,7
"Nova Scotia","23-03-2020",41,0,0,41,13
"Nova Scotia","24-03-2020",51,1,0,50,9
"Nova Scotia","25-03-2020",68,2,0,66,16
"Nova Scotia","26-03-2020",73,2,0,71,5
"Nova Scotia","27-03-2020",90,3,0,87,16
"Nova Scotia","28-03-2020",110,4,0,106,19
"Nova Scotia","29-03-2020",122,7,0,115,9
"Nova Scotia","30-03-2020",127,10,0,117,2
"Nova Scotia","31-03-2020",147,10,0,137,20
"Nova Scotia","01-04-2020",173,11,0,162,25
"Nova Scotia","02-04-2020",193,16,0,177,15
"Nova Scotia","03-04-2020",207,21,0,186,9
"Nova Scotia","04-04-2020",236,50,0,186,0
"Nova Scotia","05-04-2020",262,53,0,209,23
"Nova Scotia","06-04-2020",293,64,0,229,20
"Nova Scotia","07-04-2020",310,66,1,243,14
"Nova Scotia","08-04-2020",342,77,1,264,21
"Nova Scotia","09-04-2020",373,82,2,289,25
"Nova Scotia","10-04-2020",407,93,2,312,23
"Nova Scotia","11-04-2020",428,95,2,331,19
"Nova Scotia","12-04-2020",445,97,2,346,15
"Nova Scotia","13-04-2020",474,101,3,370,24
"Nova Scotia","14-04-2020",517,124,3,390,20
"Nova Scotia","15-04-2020",549,137,3,409,19
"Nova Scotia","16-04-2020",579,176,3,400,-9
"Nova Scotia","17-04-2020",606,177,4,425,25
"Nova Scotia","18-04-2020",649,184,7,458,33
"Nova Scotia","19-04-2020",675,200,9,466,8
"Nova Scotia","20-04-2020",721,248,9,464,-2
"Nova Scotia","21-04-2020",737,286,10,441,-23
"Nova Scotia","22-04-2020",772,330,12,430,-11
"Nova Scotia","23-04-2020",827,358,16,453,23
"Nova Scotia","24-04-2020",850,392,16,442,-11
"Nova Scotia","25-04-2020",865,412,22,431,-11
"Nova Scotia","26-04-2020",873,439,24,410,-21
"Nova Scotia","27-04-2020",900,509,24,367,-43
"Nova Scotia","28-04-2020",915,522,27,366,-1
"Nova Scotia","29-04-2020",935,529,28,378,12
"Nova Scotia","30-04-2020",947,545,28,374,-4
"Nova Scotia","01-05-2020",959,592,29,338,-36
"Nova Scotia","02-05-2020",963,609,31,323,-15
"Nova Scotia","03-05-2020",971,624,37,310,-13
"Nova Scotia","04-05-2020",985,638,38,309,-1
"Nova Scotia","05-05-2020",991,652,41,298,-11
"Nova Scotia","06-05-2020",998,661,41,296,-2
"Nova Scotia","07-05-2020",1007,708,44,255,-41
"Nova Scotia","08-05-2020",1008,722,46,240,-15
"Nova Scotia","09-05-2020",1011,743,47,221,-19
"Nova Scotia","10-05-2020",1018,749,47,222,1
"Nova Scotia","11-05-2020",1019,767,48,204,-18
"Nova Scotia","12-05-2020",1020,864,48,108,-96
"Nova Scotia","13-05-2020",1024,870,51,103,-5
"Nova Scotia","14-05-2020",1026,909,51,66,-37
"Nova Scotia","15-05-2020",1034,918,55,61,-5
"Nova Scotia","16-05-2020",1037,930,55,52,-9
"Nova Scotia","17-05-2020",1040,938,55,47,-5
"Nova Scotia","18-05-2020",1043,946,55,42,-5
"Nova Scotia","19-05-2020",1044,956,56,32,-10
"Nova Scotia","20-05-2020",1045,956,57,32,0
"Nova Scotia","21-05-2020",1046,959,58,29,-3
"Nova Scotia","22-05-2020",1047,961,58,28,-1
"Nova Scotia","23-05-2020",1048,969,58,21,-7
"Nova Scotia","24-05-2020",1049,973,58,18,-3
"Nova Scotia","25-05-2020",1050,974,58,18,0
"Nova Scotia","26-05-2020",1052,976,59,17,-1
"Nova Scotia","27-05-2020",1053,975,59,19,2
"Nova Scotia","28-05-2020",1055,977,59,19,0
"Nova Scotia","29-05-2020",1055,978,59,18,-1
"Nova Scotia","30-05-2020",1056,978,60,18,0
"Nova Scotia","31-05-2020",1056,981,60,15,-3
"Nova Scotia","01-06-2020",1057,984,60,13,-2
"Nova Scotia","02-06-2020",1057,992,60,5,-8
"Nova Scotia","03-06-2020",1058,993,60,5,0
"Nova Scotia","04-06-2020",1058,994,61,3,-2
"Nova Scotia","05-06-2020",1058,994,61,3,0
"Nova Scotia","06-06-2020",1058,994,61,3,0
"Nova Scotia","07-06-2020",1059,994,61,4,1
"Nova Scotia","08-06-2020",1059,994,61,4,0
"Nova Scotia","09-06-2020",1060,994,62,4,0
"Nova Scotia","10-06-2020",1061,994,62,5,1
"Nova Scotia","11-06-2020",1061,995,62,4,-1
"Nova Scotia","12-06-2020",1061,995,62,4,0
"Nova Scotia","13-06-2020",1061,996,62,3,-1
"Nova Scotia","14-06-2020",1061,996,62,3,0
"Nova Scotia","15-06-2020",1061,996,62,3,0
"Nova Scotia","16-06-2020",1061,997,62,2,-1
"Nova Scotia","17-06-2020",1061,997,62,2,0
"Nova Scotia","18-06-2020",1061,997,62,2,0
"Nova Scotia","19-06-2020",1061,998,62,1,-1
"Nova Scotia","20-06-2020",1061,998,62,1,0
"Nova Scotia","21-06-2020",1061,998,62,1,0
"Nova Scotia","22-06-2020",1061,998,63,0,-1
"Nova Scotia","23-06-2020",1061,998,63,0,0
"Nova Scotia","24-06-2020",1061,998,63,0,0
"Nova Scotia","25-06-2020",1061,998,63,0,0
"Nova Scotia","26-06-2020",1061,998,63,0,0
"Nova Scotia","27-06-2020",1061,998,63,0,0
"Nova Scotia","28-06-2020",1061,998,63,0,0
"Nova Scotia","29-06-2020",1061,998,63,0,0
"Nova Scotia","30-06-2020",1062,998,63,1,1
"Nova Scotia","01-07-2020",1063,998,63,2,1
"Nova Scotia","02-07-2020",1064,998,63,3,1
"Nova Scotia","03-07-2020",1064,998,63,3,0
"Nova Scotia","04-07-2020",1064,998,63,3,0
"Nova Scotia","05-07-2020",1064,998,63,3,0
"Nova Scotia","06-07-2020",1065,998,63,4,1
"Nova Scotia","07-07-2020",1065,998,63,4,0
"Nova Scotia","08-07-2020",1066,998,63,5,1
"Nova Scotia","09-07-2020",1066,999,63,4,-1
"Nova Scotia","10-07-2020",1066,1000,63,3,-1
"Nova Scotia","11-07-2020",1066,1000,63,3,0
"Nova Scotia","12-07-2020",1066,1000,63,3,0
"Nova Scotia","13-07-2020",1066,1000,63,3,0
"Nova Scotia","14-07-2020",1066,1002,63,1,-2
"Nova Scotia","15-07-2020",1067,1002,63,2,1
"Nova Scotia","16-07-2020",1067,1002,63,2,0
"Nova Scotia","17-07-2020",1067,1002,63,2,0
"Nova Scotia","18-07-2020",1067,1002,63,2,0
"Nova Scotia","19-07-2020",1067,1002,63,2,0
"Nova Scotia","20-07-2020",1067,1003,63,1,-1
"Nova Scotia","21-07-2020",1067,1003,63,1,0
"Nova Scotia","22-07-2020",1067,1003,63,1,0
"Nova Scotia","23-07-2020",1067,1003,63,1,0
"Nova Scotia","24-07-2020",1067,1003,63,1,0
"Nova Scotia","25-07-2020",1067,1003,63,1,0
"Nova Scotia","26-07-2020",1067,1004,63,0,-1
"Nova Scotia","27-07-2020",1067,1004,63,0,0
"Nova Scotia","28-07-2020",1067,1004,63,0,0
"Nova Scotia","29-07-2020",1067,1003,64,0,0
"Nova Scotia","30-07-2020",1067,1003,64,0,0
"Nova Scotia","31-07-2020",1069,1003,64,2,2
"Nova Scotia","01-08-2020",1069,1003,64,2,0
"Nova Scotia","02-08-2020",1071,1003,64,4,2
"Nova Scotia","03-08-2020",1071,1005,64,2,-2
"Nova Scotia","04-08-2020",1071,1005,64,2,0
"Nova Scotia","05-08-2020",1071,1005,64,2,0
"Nova Scotia","06-08-2020",1071,1005,64,2,0
"Nova Scotia","07-08-2020",1071,1005,64,2,0
"Nova Scotia","08-08-2020",1071,1005,64,2,0
"Nova Scotia","09-08-2020",1071,1006,64,1,-1
"Nova Scotia","10-08-2020",1071,1007,64,0,-1
"Nova Scotia","11-08-2020",1071,1007,64,0,0
"Nova Scotia","12-08-2020",1071,1007,64,0,0
"Nova Scotia","13-08-2020",1071,1007,64,0,0
"Nova Scotia","14-08-2020",1072,1007,64,1,1
"Nova Scotia","15-08-2020",1074,1007,64,3,2
"Nova Scotia","16-08-2020",1074,1007,64,3,0
"Nova Scotia","17-08-2020",1075,1007,64,4,1
"Nova Scotia","18-08-2020",1075,1007,64,4,0
"Nova Scotia","19-08-2020",1076,1007,64,5,1
"Nova Scotia","20-08-2020",1077,1007,64,6,1
"Nova Scotia","21-08-2020",1077,1008,64,5,-1
"Nova Scotia","22-08-2020",1078,1008,64,6,1
"Nova Scotia","23-08-2020",1080,1008,65,7,1
"Nova Scotia","24-08-2020",1080,1008,65,7,0
"Nova Scotia","25-08-2020",1080,1011,65,4,-3
"Nova Scotia","26-08-2020",1081,1011,65,5,1
"Nova Scotia","27-08-2020",1081,1011,65,5,0
"Nova Scotia","28-08-2020",1083,1013,65,5,0
"Nova Scotia","29-08-2020",1083,1013,65,5,0
"Nova Scotia","30-08-2020",1083,1013,65,5,0
"Nova Scotia","31-08-2020",1085,1013,65,7,2
"Nova Scotia","01-09-2020",1085,1014,65,6,-1
"Nova Scotia","02-09-2020",1085,1014,65,6,0
"Nova Scotia","03-09-2020",1085,1014,65,6,0
"Nova Scotia","04-09-2020",1085,1015,65,5,-1
"Nova Scotia","05-09-2020",1085,1015,65,5,0
"Nova Scotia","06-09-2020",1085,1017,65,3,-2
"Nova Scotia","07-09-2020",1086,1017,65,4,1
"Nova Scotia","08-09-2020",1086,1018,65,3,-1
"Nova Scotia","09-09-2020",1086,1018,65,3,0
"Nova Scotia","10-09-2020",1086,1019,65,2,-1
"Nova Scotia","11-09-2020",1086,1019,65,2,0
"Nova Scotia","12-09-2020",1086,1020,65,1,-1
"Nova Scotia","13-09-2020",1086,1020,65,1,0
"Nova Scotia","14-09-2020",1086,1020,65,1,0
"Nova Scotia","15-09-2020",1086,1020,65,1,0
"Nova Scotia","16-09-2020",1086,1020,65,1,0
"Nova Scotia","17-09-2020",1086,1020,65,1,0
"Nova Scotia","18-09-2020",1086,1021,65,0,-1
"Nova Scotia","19-09-2020",1086,1021,65,0,0
"Nova Scotia","20-09-2020",1086,1021,65,0,0
"Nova Scotia","21-09-2020",1086,1021,65,0,0
"Nova Scotia","22-09-2020",1087,1021,65,1,1
"Nova Scotia","23-09-2020",1087,1021,65,1,0
"Nova Scotia","24-09-2020",1087,1021,65,1,0
"Nova Scotia","25-09-2020",1087,1021,65,1,0
"Nova Scotia","26-09-2020",1087,1021,65,1,0
"Nova Scotia","27-09-2020",1087,1021,65,1,0
"Nova Scotia","28-09-2020",1087,1021,65,1,0
"Nova Scotia","29-09-2020",1087,1021,65,1,0
"Nova Scotia","30-09-2020",1088,1021,65,2,1
"Nova Scotia","01-10-2020",1088,1021,65,2,0
"Nova Scotia","02-10-2020",1089,1021,65,3,1
"Nova Scotia","03-10-2020",1089,1021,65,3,0
"Nova Scotia","04-10-2020",1089,1021,65,3,0
"Nova Scotia","05-10-2020",1089,1021,65,3,0
"Nova Scotia","06-10-2020",1089,1021,65,3,0
"Nova Scotia","07-10-2020",1089,1021,65,3,0
"Nova Scotia","08-10-2020",1089,1021,65,3,0
"Nova Scotia","09-10-2020",1089,1021,65,3,0
"Nova Scotia","10-10-2020",1092,1022,65,5,2
"Nova Scotia","11-10-2020",1092,1023,65,4,-1
"Nova Scotia","12-10-2020",1092,1023,65,4,0
"Nova Scotia","13-10-2020",1092,1023,65,4,0
"Nova Scotia","14-10-2020",1092,1023,65,4,0
"Nova Scotia","15-10-2020",1092,1024,65,3,-1
"Nova Scotia","16-10-2020",1093,1024,65,4,1
"Nova Scotia","17-10-2020",1095,1025,65,5,1
"Nova Scotia","18-10-2020",1097,1026,65,6,1
"Nova Scotia","19-10-2020",1097,1026,65,6,0
"Nova Scotia","20-10-2020",1097,1027,65,5,-1
"Nunavut","25-01-2020",0,0,0,0,0
"Nunavut","26-01-2020",0,0,0,0,0
"Nunavut","27-01-2020",0,0,0,0,0
"Nunavut","28-01-2020",0,0,0,0,0
"Nunavut","29-01-2020",0,0,0,0,0
"Nunavut","30-01-2020",0,0,0,0,0
"Nunavut","31-01-2020",0,0,0,0,0
"Nunavut","01-02-2020",0,0,0,0,0
"Nunavut","02-02-2020",0,0,0,0,0
"Nunavut","03-02-2020",0,0,0,0,0
"Nunavut","04-02-2020",0,0,0,0,0
"Nunavut","05-02-2020",0,0,0,0,0
"Nunavut","06-02-2020",0,0,0,0,0
"Nunavut","07-02-2020",0,0,0,0,0
"Nunavut","08-02-2020",0,0,0,0,0
"Nunavut","09-02-2020",0,0,0,0,0
