"province","date_death_report","deaths","cumulative_deaths"
"Nova Scotia","21-06-2020",0,62
"Nova Scotia","22-06-2020",1,63
"Nova Scotia","23-06-2020",0,63
"Nova Scotia","24-06-2020",0,63
"Nova Scotia","25-06-2020",0,63
"Nova Scotia","26-06-2020",0,63
"Nova Scotia","27-06-2020",0,63
"Nova Scotia","28-06-2020",0,63
"Nova Scotia","29-06-2020",0,63
"Nova Scotia","30-06-2020",0,63
"Nova Scotia","01-07-2020",0,63
"Nova Scotia","02-07-2020",0,63
"Nova Scotia","03-07-2020",0,63
"Nova Scotia","04-07-2020",0,63
"Nova Scotia","05-07-2020",0,63
"Nova Scotia","06-07-2020",0,63
"Nova Scotia","07-07-2020",0,63
"Nova Scotia","08-07-2020",0,63
"Nova Scotia","09-07-2020",0,63
"Nova Scotia","10-07-2020",0,63
"Nova Scotia","11-07-2020",0,63
"Nova Scotia","12-07-2020",0,63
"Nova Scotia","13-07-2020",0,63
"Nova Scotia","14-07-2020",0,63
"Nova Scotia","15-07-2020",0,63
"Nova Scotia","16-07-2020",0,63
"Nova Scotia","17-07-2020",0,63
"Nova Scotia","18-07-2020",0,63
"Nova Scotia","19-07-2020",0,63
"Nova Scotia","20-07-2020",0,63
"Nova Scotia","21-07-2020",0,63
"Nova Scotia","22-07-2020",0,63
"Nova Scotia","23-07-2020",0,63
"Nova Scotia","24-07-2020",0,63
"Nova Scotia","25-07-2020",0,63
"Nova Scotia","26-07-2020",0,63
"Nunavut","08-03-2020",0,0
"Nunavut","09-03-2020",0,0
"Nunavut","10-03-2020",0,0
"Nunavut","11-03-2020",0,0
"Nunavut","12-03-2020",0,0
"Nunavut","13-03-2020",0,0
"Nunavut","14-03-2020",0,0
"Nunavut","15-03-2020",0,0
"Nunavut","16-03-2020",0,0
"Nunavut","17-03-2020",0,0
"Nunavut","18-03-2020",0,0
"Nunavut","19-03-2020",0,0
"Nunavut","20-03-2020",0,0
"Nunavut","21-03-2020",0,0
"Nunavut","22-03-2020",0,0
"Nunavut","23-03-2020",0,0
"Nunavut","24-03-2020",0,0
"Nunavut","25-03-2020",0,0
"Nunavut","26-03-2020",0,0
"Nunavut","27-03-2020",0,0
"Nunavut","28-03-2020",0,0
"Nunavut","29-03-2020",0,0
"Nunavut","30-03-2020",0,0
"Nunavut","31-03-2020",0,0
"Nunavut","01-04-2020",0,0
"Nunavut","02-04-2020",0,0
"Nunavut","03-04-2020",0,0
"Nunavut","04-04-2020",0,0
"Nunavut","05-04-2020",0,0
"Nunavut","06-04-2020",0,0
"Nunavut","07-04-2020",0,0
"Nunavut","08-04-2020",0,0
"Nunavut","09-04-2020",0,0
"Nunavut","10-04-2020",0,0
"Nunavut","11-04-2020",0,0
"Nunavut","12-04-2020",0,0
"Nunavut","13-04-2020",0,0
"Nunavut","14-04-2020",0,0
"Nunavut","15-04-2020",0,0
"Nunavut","16-04-2020",0,0
"Nunavut","17-04-2020",0,0
"Nunavut","18-04-2020",0,0
"Nunavut","19-04-2020",0,0
"Nunavut","20-04-2020",0,0
"Nunavut","21-04-2020",0,0
"Nunavut","22-04-2020",0,0
"Nunavut","23-04-2020",0,0
"Nunavut","24-04-2020",0,0
"Nunavut","25-04-2020",0,0
"Nunavut","26-04-2020",0,0
"Nunavut","27-04-2020",0,0
"Nunavut","28-04-2020",0,0
"Nunavut","29-04-2020",0,0
"Nunavut","30-04-2020",0,0
"Nunavut","01-05-2020",0,0
"Nunavut","02-05-2020",0,0
"Nunavut","03-05-2020",0,0
"Nunavut","04-05-2020",0,0
"Nunavut","05-05-2020",0,0
"Nunavut","06-05-2020",0,0
"Nunavut","07-05-2020",0,0
"Nunavut","08-05-2020",0,0
"Nunavut","09-05-2020",0,0
"Nunavut","10-05-2020",0,0
"Nunavut","11-05-2020",0,0
"Nunavut","12-05-2020",0,0
"Nunavut","13-05-2020",0,0
"Nunavut","14-05-2020",0,0
"Nunavut","15-05-2020",0,0
"Nunavut","16-05-2020",0,0
"Nunavut","17-05-2020",0,0
"Nunavut","18-05-2020",0,0
"Nunavut","19-05-2020",0,0
"Nunavut","20-05-2020",0,0
"Nunavut","21-05-2020",0,0
"Nunavut","22-05-2020",0,0
"Nunavut","23-05-2020",0,0
"Nunavut","24-05-2020",0,0
"Nunavut","25-05-2020",0,0
"Nunavut","26-05-2020",0,0
"Nunavut","27-05-2020",0,0
"Nunavut","28-05-2020",0,0
"Nunavut","29-05-2020",0,0
"Nunavut","30-05-2020",0,0
"Nunavut","31-05-2020",0,0
"Nunavut","01-06-2020",0,0
"Nunavut","02-06-2020",0,0
"Nunavut","03-06-2020",0,0
"Nunavut","04-06-2020",0,0
"Nunavut","05-06-2020",0,0
"Nunavut","06-06-2020",0,0
"Nunavut","07-06-2020",0,0
"Nunavut","08-06-2020",0,0
"Nunavut","09-06-2020",0,0
"Nunavut","10-06-2020",0,0
"Nunavut","11-06-2020",0,0
"Nunavut","12-06-2020",0,0
"Nunavut","13-06-2020",0,0
"Nunavut","14-06-2020",0,0
"Nunavut","15-06-2020",0,0
"Nunavut","16-06-2020",0,0
"Nunavut","17-06-2020",0,0
"Nunavut","18-06-2020",0,0
"Nunavut","19-06-2020",0,0
"Nunavut","20-06-2020",0,0
"Nunavut","21-06-2020",0,0
"Nunavut","22-06-2020",0,0
"Nunavut","23-06-2020",0,0
"Nunavut","24-06-2020",0,0
"Nunavut","25-06-2020",0,0
"Nunavut","26-06-2020",0,0
"Nunavut","27-06-2020",0,0
"Nunavut","28-06-2020",0,0
"Nunavut","29-06-2020",0,0
"Nunavut","30-06-2020",0,0
"Nunavut","01-07-2020",0,0
"Nunavut","02-07-2020",0,0
"Nunavut","03-07-2020",0,0
"Nunavut","04-07-2020",0,0
"Nunavut","05-07-2020",0,0
"Nunavut","06-07-2020",0,0
"Nunavut","07-07-2020",0,0
"Nunavut","08-07-2020",0,0
"Nunavut","09-07-2020",0,0
"Nunavut","10-07-2020",0,0
"Nunavut","11-07-2020",0,0
"Nunavut","12-07-2020",0,0
"Nunavut","13-07-2020",0,0
"Nunavut","14-07-2020",0,0
"Nunavut","15-07-2020",0,0
"Nunavut","16-07-2020",0,0
"Nunavut","17-07-2020",0,0
"Nunavut","18-07-2020",0,0
"Nunavut","19-07-2020",0,0
"Nunavut","20-07-2020",0,0
"Nunavut","21-07-2020",0,0
"Nunavut","22-07-2020",0,0
"Nunavut","23-07-2020",0,0
"Nunavut","24-07-2020",0,0
"Nunavut","25-07-2020",0,0
"Nunavut","26-07-2020",0,0
"NWT","08-03-2020",0,0
"NWT","09-03-2020",0,0
"NWT","10-03-2020",0,0
"NWT","11-03-2020",0,0
"NWT","12-03-2020",0,0
"NWT","13-03-2020",0,0
"NWT","14-03-2020",0,0
"NWT","15-03-2020",0,0
"NWT","16-03-2020",0,0
"NWT","17-03-2020",0,0
"NWT","18-03-2020",0,0
"NWT","19-03-2020",0,0
"NWT","20-03-2020",0,0
"NWT","21-03-2020",0,0
"NWT","22-03-2020",0,0
"NWT","23-03-2020",0,0
"NWT","24-03-2020",0,0
"NWT","25-03-2020",0,0
"NWT","26-03-2020",0,0
"NWT","27-03-2020",0,0
"NWT","28-03-2020",0,0
"NWT","29-03-2020",0,0
"NWT","30-03-2020",0,0
"NWT","31-03-2020",0,0
"NWT","01-04-2020",0,0
"NWT","02-04-2020",0,0
"NWT","03-04-2020",0,0
"NWT","04-04-2020",0,0
"NWT","05-04-2020",0,0
"NWT","06-04-2020",0,0
"NWT","07-04-2020",0,0
"NWT","08-04-2020",0,0
"NWT","09-04-2020",0,0
"NWT","10-04-2020",0,0
"NWT","11-04-2020",0,0
"NWT","12-04-2020",0,0
"NWT","13-04-2020",0,0
"NWT","14-04-2020",0,0
"NWT","15-04-2020",0,0
"NWT","16-04-2020",0,0
"NWT","17-04-2020",0,0
"NWT","18-04-2020",0,0
"NWT","19-04-2020",0,0
"NWT","20-04-2020",0,0
"NWT","21-04-2020",0,0
"NWT","22-04-2020",0,0
"NWT","23-04-2020",0,0
"NWT","24-04-2020",0,0
"NWT","25-04-2020",0,0
"NWT","26-04-2020",0,0
"NWT","27-04-2020",0,0
"NWT","28-04-2020",0,0
"NWT","29-04-2020",0,0
"NWT","30-04-2020",0,0
"NWT","01-05-2020",0,0
"NWT","02-05-2020",0,0
"NWT","03-05-2020",0,0
"NWT","04-05-2020",0,0
"NWT","05-05-2020",0,0
"NWT","06-05-2020",0,0
"NWT","07-05-2020",0,0
"NWT","08-05-2020",0,0
"NWT","09-05-2020",0,0
"NWT","10-05-2020",0,0
"NWT","11-05-2020",0,0
"NWT","12-05-2020",0,0
"NWT","13-05-2020",0,0
"NWT","14-05-2020",0,0
"NWT","15-05-2020",0,0
"NWT","16-05-2020",0,0
"NWT","17-05-2020",0,0
"NWT","18-05-2020",0,0
"NWT","19-05-2020",0,0
"NWT","20-05-2020",0,0
"NWT","21-05-2020",0,0
"NWT","22-05-2020",0,0
"NWT","23-05-2020",0,0
"NWT","24-05-2020",0,0
"NWT","25-05-2020",0,0
"NWT","26-05-2020",0,0
"NWT","27-05-2020",0,0
"NWT","28-05-2020",0,0
"NWT","29-05-2020",0,0
"NWT","30-05-2020",0,0
"NWT","31-05-2020",0,0
"NWT","01-06-2020",0,0
"NWT","02-06-2020",0,0
"NWT","03-06-2020",0,0
"NWT","04-06-2020",0,0
"NWT","05-06-2020",0,0
"NWT","06-06-2020",0,0
"NWT","07-06-2020",0,0
"NWT","08-06-2020",0,0
"NWT","09-06-2020",0,0
"NWT","10-06-2020",0,0
"NWT","11-06-2020",0,0
"NWT","12-06-2020",0,0
"NWT","13-06-2020",0,0
"NWT","14-06-2020",0,0
"NWT","15-06-2020",0,0
"NWT","16-06-2020",0,0
"NWT","17-06-2020",0,0
"NWT","18-06-2020",0,0
"NWT","19-06-2020",0,0
"NWT","20-06-2020",0,0
"NWT","21-06-2020",0,0
"NWT","22-06-2020",0,0
"NWT","23-06-2020",0,0
"NWT","24-06-2020",0,0
"NWT","25-06-2020",0,0
"NWT","26-06-2020",0,0
"NWT","27-06-2020",0,0
"NWT","28-06-2020",0,0
"NWT","29-06-2020",0,0
"NWT","30-06-2020",0,0
"NWT","01-07-2020",0,0
"NWT","02-07-2020",0,0
"NWT","03-07-2020",0,0
"NWT","04-07-2020",0,0
"NWT","05-07-2020",0,0
"NWT","06-07-2020",0,0
"NWT","07-07-2020",0,0
"NWT","08-07-2020",0,0
"NWT","09-07-2020",0,0
"NWT","10-07-2020",0,0
"NWT","11-07-2020",0,0
"NWT","12-07-2020",0,0
"NWT","13-07-2020",0,0
"NWT","14-07-2020",0,0
"NWT","15-07-2020",0,0
"NWT","16-07-2020",0,0
"NWT","17-07-2020",0,0
"NWT","18-07-2020",0,0
"NWT","19-07-2020",0,0
"NWT","20-07-2020",0,0
"NWT","21-07-2020",0,0
"NWT","22-07-2020",0,0
"NWT","23-07-2020",0,0
"NWT","24-07-2020",0,0
"NWT","25-07-2020",0,0
"NWT","26-07-2020",0,0
"Ontario","08-03-2020",0,0
"Ontario","09-03-2020",0,0
"Ontario","10-03-2020",0,0
"Ontario","11-03-2020",1,1
"Ontario","12-03-2020",0,1
"Ontario","13-03-2020",0,1
"Ontario","14-03-2020",0,1
"Ontario","15-03-2020",0,1
"Ontario","16-03-2020",0,1
"Ontario","17-03-2020",0,1
"Ontario","18-03-2020",0,1
"Ontario","19-03-2020",1,2
"Ontario","20-03-2020",0,2
"Ontario","21-03-2020",1,3
"Ontario","22-03-2020",3,6
"Ontario","23-03-2020",0,6
"Ontario","24-03-2020",2,8
"Ontario","25-03-2020",5,13
"Ontario","26-03-2020",2,15
"Ontario","27-03-2020",3,18
"Ontario","28-03-2020",1,19
"Ontario","29-03-2020",4,23
"Ontario","30-03-2020",11,34
"Ontario","31-03-2020",24,58
"Ontario","01-04-2020",13,71
"Ontario","02-04-2020",14,85
"Ontario","03-04-2020",18,103
"Ontario","04-04-2020",30,133
"Ontario","05-04-2020",8,141
"Ontario","06-04-2020",21,162
"Ontario","07-04-2020",27,189
"Ontario","08-04-2020",22,211
"Ontario","09-04-2020",22,233
"Ontario","10-04-2020",35,268
"Ontario","11-04-2020",21,289
"Ontario","12-04-2020",13,302
"Ontario","13-04-2020",30,332
"Ontario","14-04-2020",65,397
"Ontario","15-04-2020",48,445
"Ontario","16-04-2020",53,498
"Ontario","17-04-2020",35,533
"Ontario","18-04-2020",38,571
"Ontario","19-04-2020",31,602
"Ontario","20-04-2020",49,651
"Ontario","21-04-2020",46,697
"Ontario","22-04-2020",60,757
"Ontario","23-04-2020",41,798
"Ontario","24-04-2020",52,850
"Ontario","25-04-2020",48,898
"Ontario","26-04-2020",47,945
"Ontario","27-04-2020",57,1002
"Ontario","28-04-2020",48,1050
"Ontario","29-04-2020",83,1133
"Ontario","30-04-2020",43,1176
"Ontario","01-05-2020",61,1237
"Ontario","02-05-2020",27,1264
"Ontario","03-05-2020",38,1302
"Ontario","04-05-2020",124,1426
"Ontario","05-05-2020",59,1485
"Ontario","06-05-2020",59,1544
"Ontario","07-05-2020",47,1591
"Ontario","08-05-2020",57,1648
"Ontario","09-05-2020",60,1708
"Ontario","10-05-2020",18,1726
"Ontario","11-05-2020",49,1775
"Ontario","12-05-2020",63,1838
"Ontario","13-05-2020",32,1870
"Ontario","14-05-2020",31,1901
"Ontario","15-05-2020",24,1925
"Ontario","16-05-2020",34,1959
"Ontario","17-05-2020",23,1982
"Ontario","18-05-2020",20,2002
"Ontario","19-05-2020",15,2017
"Ontario","20-05-2020",49,2066
"Ontario","21-05-2020",24,2090
"Ontario","22-05-2020",22,2112
"Ontario","23-05-2020",27,2139
"Ontario","24-05-2020",24,2163
"Ontario","25-05-2020",29,2192
"Ontario","26-05-2020",23,2215
"Ontario","27-05-2020",31,2246
"Ontario","28-05-2020",28,2274
"Ontario","29-05-2020",22,2296
"Ontario","30-05-2020",19,2315
"Ontario","31-05-2020",12,2327
"Ontario","01-06-2020",8,2335
"Ontario","02-06-2020",19,2354
"Ontario","03-06-2020",18,2372
"Ontario","04-06-2020",45,2417
"Ontario","05-06-2020",10,2427
"Ontario","06-06-2020",37,2464
"Ontario","07-06-2020",19,2483
"Ontario","08-06-2020",23,2506
"Ontario","09-06-2020",12,2518
"Ontario","10-06-2020",7,2525
"Ontario","11-06-2020",17,2542
"Ontario","12-06-2020",10,2552
"Ontario","13-06-2020",10,2562
"Ontario","14-06-2020",8,2570
"Ontario","15-06-2020",9,2579
"Ontario","16-06-2020",14,2593
"Ontario","17-06-2020",6,2599
"Ontario","18-06-2020",4,2603
"Ontario","19-06-2020",10,2613
"Ontario","20-06-2020",27,2640
"Ontario","21-06-2020",5,2645
"Ontario","22-06-2020",9,2654
"Ontario","23-06-2020",10,2664
"Ontario","24-06-2020",13,2677
"Ontario","25-06-2020",12,2689
"Ontario","26-06-2020",3,2692
"Ontario","27-06-2020",9,2701
"Ontario","28-06-2020",5,2706
"Ontario","29-06-2020",10,2716
"Ontario","30-06-2020",4,2720
"Ontario","01-07-2020",4,2724
"Ontario","02-07-2020",4,2728
"Ontario","03-07-2020",3,2731
"Ontario","04-07-2020",2,2733
"Ontario","05-07-2020",1,2734
"Ontario","06-07-2020",0,2734
"Ontario","07-07-2020",1,2735
"Ontario","08-07-2020",5,2740
"Ontario","09-07-2020",2,2742
"Ontario","10-07-2020",10,2752
"Ontario","11-07-2020",0,2752
"Ontario","12-07-2020",1,2753
"Ontario","13-07-2020",6,2759
"Ontario","14-07-2020",2,2761
"Ontario","15-07-2020",9,2770
"Ontario","16-07-2020",6,2776
"Ontario","17-07-2020",5,2781
"Ontario","18-07-2020",1,2782
"Ontario","19-07-2020",3,2785
"Ontario","20-07-2020",0,2785
"Ontario","21-07-2020",3,2788
"Ontario","22-07-2020",1,2789
"Ontario","23-07-2020",0,2789
"Ontario","24-07-2020",3,2792
"Ontario","25-07-2020",2,2794
"Ontario","26-07-2020",4,2798
"PEI","08-03-2020",0,0
"PEI","09-03-2020",0,0
"PEI","10-03-2020",0,0
"PEI","11-03-2020",0,0
"PEI","12-03-2020",0,0
"PEI","13-03-2020",0,0
"PEI","14-03-2020",0,0
"PEI","15-03-2020",0,0
"PEI","16-03-2020",0,0
"PEI","17-03-2020",0,0
"PEI","18-03-2020",0,0
"PEI","19-03-2020",0,0
"PEI","20-03-2020",0,0
"PEI","21-03-2020",0,0
"PEI","22-03-2020",0,0
"PEI","23-03-2020",0,0
"PEI","24-03-2020",0,0
"PEI","25-03-2020",0,0
"PEI","26-03-2020",0,0
"PEI","27-03-2020",0,0
"PEI","28-03-2020",0,0
"PEI","29-03-2020",0,0
"PEI","30-03-2020",0,0
"PEI","31-03-2020",0,0
"PEI","01-04-2020",0,0
"PEI","02-04-2020",0,0
"PEI","03-04-2020",0,0
"PEI","04-04-2020",0,0
"PEI","05-04-2020",0,0
"PEI","06-04-2020",0,0
"PEI","07-04-2020",0,0
"PEI","08-04-2020",0,0
"PEI","09-04-2020",0,0
"PEI","10-04-2020",0,0
"PEI","11-04-2020",0,0
"PEI","12-04-2020",0,0
"PEI","13-04-2020",0,0
"PEI","14-04-2020",0,0
"PEI","15-04-2020",0,0
"PEI","16-04-2020",0,0
"PEI","17-04-2020",0,0
"PEI","18-04-2020",0,0
"PEI","19-04-2020",0,0
"PEI","20-04-2020",0,0
"PEI","21-04-2020",0,0
"PEI","22-04-2020",0,0
"PEI","23-04-2020",0,0
"PEI","24-04-2020",0,0
"PEI","25-04-2020",0,0
"PEI","26-04-2020",0,0
"PEI","27-04-2020",0,0
"PEI","28-04-2020",0,0
"PEI","29-04-2020",0,0
"PEI","30-04-2020",0,0
"PEI","01-05-2020",0,0
"PEI","02-05-2020",0,0
"PEI","03-05-2020",0,0
"PEI","04-05-2020",0,0
"PEI","05-05-2020",0,0
"PEI","06-05-2020",0,0
"PEI","07-05-2020",0,0
"PEI","08-05-2020",0,0
"PEI","09-05-2020",0,0
"PEI","10-05-2020",0,0
"PEI","11-05-2020",0,0
"PEI","12-05-2020",0,0
"PEI","13-05-2020",0,0
"PEI","14-05-2020",0,0
"PEI","15-05-2020",0,0
"PEI","16-05-2020",0,0
"PEI","17-05-2020",0,0
"PEI","18-05-2020",0,0
"PEI","19-05-2020",0,0
"PEI","20-05-2020",0,0
"PEI","21-05-2020",0,0
"PEI","22-05-2020",0,0
"PEI","23-05-2020",0,0
"PEI","24-05-2020",0,0
"PEI","25-05-2020",0,0
"PEI","26-05-2020",0,0
"PEI","27-05-2020",0,0
"PEI","28-05-2020",0,0
"PEI","29-05-2020",0,0
"PEI","30-05-2020",0,0
"PEI","31-05-2020",0,0
"PEI","01-06-2020",0,0
"PEI","02-06-2020",0,0
"PEI","03-06-2020",0,0
"PEI","04-06-2020",0,0
"PEI","05-06-2020",0,0
"PEI","06-06-2020",0,0
"PEI","07-06-2020",0,0
"PEI","08-06-2020",0,0
"PEI","09-06-2020",0,0
"PEI","10-06-2020",0,0
"PEI","11-06-2020",0,0
"PEI","12-06-2020",0,0
"PEI","13-06-2020",0,0
"PEI","14-06-2020",0,0
"PEI","15-06-2020",0,0
"PEI","16-06-2020",0,0
"PEI","17-06-2020",0,0
"PEI","18-06-2020",0,0
"PEI","19-06-2020",0,0
"PEI","20-06-2020",0,0
"PEI","21-06-2020",0,0
"PEI","22-06-2020",0,0
"PEI","23-06-2020",0,0
"PEI","24-06-2020",0,0
"PEI","25-06-2020",0,0
"PEI","26-06-2020",0,0
"PEI","27-06-2020",0,0
"PEI","28-06-2020",0,0
"PEI","29-06-2020",0,0
"PEI","30-06-2020",0,0
"PEI","01-07-2020",0,0
"PEI","02-07-2020",0,0
"PEI","03-07-2020",0,0
"PEI","04-07-2020",0,0
"PEI","05-07-2020",0,0
"PEI","06-07-2020",0,0
"PEI","07-07-2020",0,0
"PEI","08-07-2020",0,0
"PEI","09-07-2020",0,0
"PEI","10-07-2020",0,0
"PEI","11-07-2020",0,0
"PEI","12-07-2020",0,0
"PEI","13-07-2020",0,0
"PEI","14-07-2020",0,0
"PEI","15-07-2020",0,0
"PEI","16-07-2020",0,0
"PEI","17-07-2020",0,0
"PEI","18-07-2020",0,0
"PEI","19-07-2020",0,0
"PEI","20-07-2020",0,0
"PEI","21-07-2020",0,0
"PEI","22-07-2020",0,0
"PEI","23-07-2020",0,0
"PEI","24-07-2020",0,0
"PEI","25-07-2020",0,0
"PEI","26-07-2020",0,0
"Quebec","08-03-2020",0,0
"Quebec","09-03-2020",0,0
"Quebec","10-03-2020",0,0
"Quebec","11-03-2020",0,0
"Quebec","12-03-2020",0,0
"Quebec","13-03-2020",0,0
"Quebec","14-03-2020",0,0
"Quebec","15-03-2020",0,0
"Quebec","16-03-2020",0,0
"Quebec","17-03-2020",0,0
"Quebec","18-03-2020",1,1
"Quebec","19-03-2020",0,1
"Quebec","20-03-2020",0,1
"Quebec","21-03-2020",3,4
"Quebec","22-03-2020",0,4
"Quebec","23-03-2020",0,4
"Quebec","24-03-2020",0,4
"Quebec","25-03-2020",2,6
"Quebec","26-03-2020",2,8
"Quebec","27-03-2020",10,18
"Quebec","28-03-2020",4,22
"Quebec","29-03-2020",0,22
"Quebec","30-03-2020",3,25
"Quebec","31-03-2020",6,31
"Quebec","01-04-2020",2,33
"Quebec","02-04-2020",3,36
"Quebec","03-04-2020",25,61
"Quebec","04-04-2020",14,75
"Quebec","05-04-2020",19,94
"Quebec","06-04-2020",27,121
"Quebec","07-04-2020",29,150
"Quebec","08-04-2020",25,175
"Quebec","09-04-2020",41,216
"Quebec","10-04-2020",25,241
"Quebec","11-04-2020",48,289
"Quebec","12-04-2020",39,328
"Quebec","13-04-2020",32,360
"Quebec","14-04-2020",75,435
"Quebec","15-04-2020",52,487
"Quebec","16-04-2020",122,609
"Quebec","17-04-2020",79,688
"Quebec","18-04-2020",117,805
"Quebec","19-04-2020",72,877
"Quebec","20-04-2020",62,939
"Quebec","21-04-2020",102,1041
"Quebec","22-04-2020",93,1134
"Quebec","23-04-2020",109,1243
"Quebec","24-04-2020",97,1340
"Quebec","25-04-2020",106,1446
"Quebec","26-04-2020",69,1515
"Quebec","27-04-2020",84,1599
"Quebec","28-04-2020",83,1682
"Quebec","29-04-2020",79,1761
"Quebec","30-04-2020",98,1859
"Quebec","01-05-2020",163,2022
"Quebec","02-05-2020",114,2136
"Quebec","03-05-2020",69,2205
"Quebec","04-05-2020",75,2280
"Quebec","05-05-2020",118,2398
"Quebec","06-05-2020",112,2510
"Quebec","07-05-2020",121,2631
"Quebec","08-05-2020",94,2725
"Quebec","09-05-2020",61,2786
"Quebec","10-05-2020",142,2928
"Quebec","11-05-2020",85,3013
"Quebec","12-05-2020",118,3131
"Quebec","13-05-2020",89,3220
"Quebec","14-05-2020",131,3351
"Quebec","15-05-2020",50,3401
"Quebec","16-05-2020",82,3483
"Quebec","17-05-2020",79,3562
"Quebec","18-05-2020",34,3596
"Quebec","19-05-2020",51,3647
"Quebec","20-05-2020",71,3718
"Quebec","21-05-2020",82,3800
"Quebec","22-05-2020",65,3865
"Quebec","23-05-2020",75,3940
"Quebec","24-05-2020",44,3984
"Quebec","25-05-2020",85,4069
"Quebec","26-05-2020",70,4139
"Quebec","27-05-2020",89,4228
"Quebec","28-05-2020",74,4302
"Quebec","29-05-2020",61,4363
"Quebec","30-05-2020",76,4439
"Quebec","31-05-2020",202,4641
"Quebec","01-06-2020",20,4661
"Quebec","02-06-2020",52,4713
"Quebec","03-06-2020",81,4794
"Quebec","04-06-2020",91,4885
"Quebec","05-06-2020",50,4935
"Quebec","06-06-2020",35,4970
"Quebec","07-06-2020",8,4978
"Quebec","08-06-2020",6,4984
"Quebec","09-06-2020",45,5029
"Quebec","10-06-2020",52,5081
"Quebec","11-06-2020",24,5105
"Quebec","12-06-2020",43,5148
"Quebec","13-06-2020",47,5195
"Quebec","14-06-2020",27,5222
"Quebec","15-06-2020",20,5242
"Quebec","16-06-2020",27,5269
"Quebec","17-06-2020",29,5298
"Quebec","18-06-2020",42,5340
"Quebec","19-06-2020",35,5375
"Quebec","20-06-2020",33,5408
"Quebec","21-06-2020",9,5417
"Quebec","22-06-2020",0,5417
"Quebec","23-06-2020",7,5424
"Quebec","24-06-2020",17,5441
"Quebec","25-06-2020",7,5448
"Quebec","26-06-2020",0,5448
"Quebec","27-06-2020",0,5448
"Quebec","28-06-2020",0,5448
"Quebec","29-06-2020",37,5485
"Quebec","30-06-2020",18,5503
"Quebec","01-07-2020",24,5527
"Quebec","02-07-2020",14,5541
"Quebec","03-07-2020",19,5560
"Quebec","04-07-2020",6,5566
"Quebec","05-07-2020",8,5574
"Quebec","06-07-2020",3,5577
"Quebec","07-07-2020",13,5590
"Quebec","08-07-2020",13,5603
"Quebec","09-07-2020",6,5609
"Quebec","10-07-2020",3,5612
"Quebec","11-07-2020",8,5620
"Quebec","12-07-2020",7,5627
"Quebec","13-07-2020",1,5628
"Quebec","14-07-2020",5,5633
"Quebec","15-07-2020",3,5636
"Quebec","16-07-2020",10,5646
"Quebec","17-07-2020",1,5647
"Quebec","18-07-2020",7,5654
"Quebec","19-07-2020",1,5655
"Quebec","20-07-2020",2,5657
"Quebec","21-07-2020",1,5658
"Quebec","22-07-2020",4,5662
"Quebec","23-07-2020",0,5662
"Quebec","24-07-2020",1,5663
"Quebec","25-07-2020",3,5666
"Quebec","26-07-2020",1,5667
"Saskatchewan","08-03-2020",0,0
"Saskatchewan","09-03-2020",0,0
"Saskatchewan","10-03-2020",0,0
"Saskatchewan","11-03-2020",0,0
"Saskatchewan","12-03-2020",0,0
"Saskatchewan","13-03-2020",0,0
"Saskatchewan","14-03-2020",0,0
"Saskatchewan","15-03-2020",0,0
"Saskatchewan","16-03-2020",0,0
"Saskatchewan","17-03-2020",0,0
"Saskatchewan","18-03-2020",0,0
"Saskatchewan","19-03-2020",0,0
"Saskatchewan","20-03-2020",0,0
"Saskatchewan","21-03-2020",0,0
"Saskatchewan","22-03-2020",0,0
"Saskatchewan","23-03-2020",0,0
"Saskatchewan","24-03-2020",0,0
"Saskatchewan","25-03-2020",0,0
"Saskatchewan","26-03-2020",0,0
"Saskatchewan","27-03-2020",0,0
"Saskatchewan","28-03-2020",0,0
"Saskatchewan","29-03-2020",0,0
"Saskatchewan","30-03-2020",2,2
"Saskatchewan","31-03-2020",0,2
"Saskatchewan","01-04-2020",1,3
"Saskatchewan","02-04-2020",0,3
"Saskatchewan","03-04-2020",0,3
"Saskatchewan","04-04-2020",0,3
"Saskatchewan","05-04-2020",0,3
"Saskatchewan","06-04-2020",0,3
"Saskatchewan","07-04-2020",0,3
"Saskatchewan","08-04-2020",0,3
"Saskatchewan","09-04-2020",0,3
"Saskatchewan","10-04-2020",0,3
"Saskatchewan","11-04-2020",1,4
"Saskatchewan","12-04-2020",0,4
"Saskatchewan","13-04-2020",0,4
"Saskatchewan","14-04-2020",0,4
"Saskatchewan","15-04-2020",0,4
"Saskatchewan","16-04-2020",0,4
"Saskatchewan","17-04-2020",0,4
"Saskatchewan","18-04-2020",0,4
"Saskatchewan","19-04-2020",0,4
"Saskatchewan","20-04-2020",0,4
"Saskatchewan","21-04-2020",0,4
"Saskatchewan","22-04-2020",0,4
"Saskatchewan","23-04-2020",0,4
"Saskatchewan","24-04-2020",0,4
"Saskatchewan","25-04-2020",0,4
"Saskatchewan","26-04-2020",0,4
"Saskatchewan","27-04-2020",1,5
"Saskatchewan","28-04-2020",0,5
"Saskatchewan","29-04-2020",1,6
"Saskatchewan","30-04-2020",0,6
"Saskatchewan","01-05-2020",0,6
"Saskatchewan","02-05-2020",0,6
"Saskatchewan","03-05-2020",0,6
"Saskatchewan","04-05-2020",0,6
"Saskatchewan","05-05-2020",0,6
"Saskatchewan","06-05-2020",0,6
"Saskatchewan","07-05-2020",0,6
